"year" "country" "house" "party_long" "party_short" "seats" "government" "colour" "x" "y" "row" "theta"
"1.39" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.80193773580484 0.867767478235116 8 2.69279370307697
"1.40" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.14895625184439 0.577027517400594 3 2.67617151972464
"1.41" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.891006524188368 0.453990499739547 1 2.67035375555132
"1.42" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.38587627254741 0.740766300726568 5 2.65071880146639
"1.43" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.63330839509777 0.883902301354565 7 2.64555170828614
"1.44" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.73205080756888 1 8 2.61799387799149
"1.45" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.48461497791618 0.857142857142857 6 2.61799387799149
"1.46" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.23717914826348 0.714285714285715 4 2.61799387799149
"1.47" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.989743318610787 0.571428571428572 2 2.61799387799149
"1.48" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.5547377453447 1.01576086508451 7 2.5628782174022
"1.49" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.07419861467378 0.706511543233894 3 2.55981623625835
"1.50" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.30659510504686 0.873038937602232 5 2.55254403104171
"1.51" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.65247754863199 1.12664011612724 8 2.54319405290602
"1.52" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.40426064735256 0.983273890887508 6 2.53072741539178
"1.53" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.15573856339278 0.839693217560676 4 2.51327412287183
"1.54" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.809016994374947 0.587785252292473 1 2.51327412287183
"1.55" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.906689531761411 0.695727347438538 2 2.48709418409192
"1.56" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.46554666030759 1.14068075213795 7 2.48020472651826
"1.57" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.56366296493606 1.24697960371747 8 2.46839422782055
"1.58" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.21473071242716 0.996903732257157 5 2.45436926061703
"1.59" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.31321904534682 1.1019216166055 6 2.44346095279206
"1.60" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.984914284010114 0.826441212454122 3 2.44346095279206
"1.61" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.06163546496771 0.95590086622694 4 2.40855436775217
"1.62" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.36634440553582 1.25780863301923 7 2.39753123563432
"1.63" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.46610374365965 1.36034547554184 8 2.39359440273508
"1.64" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.21218305346265 1.21218305346265 6 2.35619449019234
"1.65" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.11116779900743 1.11116779900743 5 2.35619449019234
"1.66" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.808122035641768 0.808122035641769 2 2.35619449019234
"1.67" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.707106781186547 0.707106781186548 1 2.35619449019234
"1.68" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.8823106772598 0.935194682022491 3 2.32710566932577
"1.69" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.36034547554184 1.46610374365965 8 2.31879457764961
"1.70" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.25780863301923 1.36634440553582 7 2.31485774475037
"1.71" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.95590086622694 1.06163546496771 4 2.30383461263251
"1.72" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.1019216166055 1.31321904534682 6 2.26892802759263
"1.73" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.996903732257157 1.21473071242716 5 2.25801971976766
"1.74" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.24697960371747 1.56366296493606 8 2.24399475256414
"1.75" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.14068075213795 1.46554666030759 7 2.23218425386643
"1.76" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.695727347438537 0.906689531761412 2 2.22529479629277
"1.77" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.767775332189296 1.03130124782791 3 2.21075038585948
"1.78" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.839693217560676 1.15573856339278 4 2.19911485751286
"1.79" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.587785252292473 0.809016994374947 1 2.19911485751286
"1.80" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.983273890887507 1.40426064735256 6 2.18166156499291
"1.81" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.12664011612724 1.65247754863199 8 2.16919492747867
"1.82" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.873038937602232 1.30659510504686 5 2.15984494934298
"1.83" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1.01576086508451 1.5547377453447 7 2.14951076298249
"1.84" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -1 1.73205080756888 8 2.0943951023932
"1.85" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.857142857142857 1.48461497791618 6 2.0943951023932
"1.86" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.714285714285714 1.23717914826348 4 2.0943951023932
"1.87" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.642857142857142 1.11346123343714 3 2.0943951023932
"1.88" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.571428571428571 0.989743318610787 2 2.0943951023932
"1.89" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.883902301354565 1.63330839509777 7 2.06683727209855
"1.90" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.740766300726568 1.38587627254741 5 2.0616701789183
"1.91" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.453990499739547 0.891006524188368 1 2.04203522483337
"1.92" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.867767478235116 1.80193773580484 8 2.01959527730772
"1.93" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.724488448698342 1.55367049206283 6 2.00712863979348
"1.94" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.581052347251143 1.30506493948943 4 1.98967534727354
"1.95" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.746005788641229 1.70072189235939 7 1.98416378121461
"1.96" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.509245413478916 1.18056356598892 3 1.97803981892691
"1.97" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.601359679430855 1.45181069394631 5 1.96349540849362
"1.98" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.437352494131531 1.05586232287004 2 1.96349540849362
"1.99" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.73068204873279 1.86174749728841 8 1.94479545222225
"1.100" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.586320245701146 1.61090163563299 6 1.91986217719376
"1.101" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.603013299951555 1.75651773458689 7 1.90149029033066
"1.102" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.441452849107068 1.35865216613593 4 1.88495559215388
"1.103" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.309016994374947 0.951056516295154 1 1.88495559215388
"1.104" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.589510348821808 1.91114561157228 8 1.86999562713678
"1.105" 2019 "Argentina" "Diputados" "A favor" "A favor" 108 0 "#32a852" -0.456161635685583 1.50376338472204 5 1.86532063806894
